event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BHR3234,2016-06-18,2016,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,14 February Revolution Youth Coalition,Other,"On 18 June 2016, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, set debris ablaze and blocked a street in Nuwaidrat without staging a demonstration.",0,,1653500075
YEM3425,2017-06-02,2017,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,External/Other forces,Military Forces of Yemen (2015-2017) Houthi-Saleh,,State forces,State forces-External/Other forces,,887,Middle East,Yemen,Marib,Sirwah,,Suq Sirwah,15.4493,45.0189,2,Yemen Data Project,Local partner-National,Coalition airstrikes hit forces in Sirwah,0,,1690919543
IRN8620,2021-02-14,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Razavi Khorasan,Nishapur,Central,Nishabur,36.2133,58.7958,1,Free Union of Iranian Workers,Other,"On 14 February 2021, retirees and pensioners protested in front of the Social Security Organization of Iran building in Nishabur city over their livelihood situations, calling for increased support, pensions, and further pensions equalization measures.",0,crowd size=no report,1618490551
SAU2132,2018-05-21,2018,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Saudi Arabia (2015-),,State forces,Military Forces of Yemen (2017-) Houthi,,External/Other forces,State forces-External/Other forces,,682,Middle East,Saudi Arabia,Jizan,Jizan,,Jizan,16.8892,42.5511,2,Ansar Allah; Slaati News; Yemen Data Project,Local partner-Regional,"Interception: On 21 May 2018, Saudi air defence forces claim to have intercepted two Scud ballistic missiles over Jizan southern governorate. Pro-Houthi forces meanwhile said that they fired one Badr 1 ballistic missile targeting Jizan airport. No casualties were reported.",0,,1719872689
SYR12962,2017-09-20,2017,1,Political violence,Battles,Armed clash,Opposition Rebels (Syria),,Rebel group,Military Forces of Syria (2000-),Militia (Pro-Government),State forces,State forces-Rebel group,,760,Middle East,Syria,Homs,Homs,Taldu,Al-Houla,34.8951,36.4953,2,SOHR,Other,1 militant from the rebel factions was killed by the Syrian army in Houla area in Homs northern countryside.,1,,1720478129
YEM26779,2018-12-26,2018,1,Political violence,Battles,Armed clash,Military Forces of Yemen (2012-2022) Hadi,,State forces,Military Forces of Yemen (2017-) Houthi,,State forces,State forces-State forces,,887,Middle East,Yemen,Al Jawf,Khabb wa Ash Shaaf,,Wadi Astur,16.7798,45.0179,1,Yemen Press Agency,National,"Pro-Houthi forces claimed to have thwarted attacks of pro-Hadi forces and affiliates in Wadi Astur and Sha'ab Al-Jawf in Al-Mahashimah area of Al-Jawf border governorate, northern Yemen, with no report of casualties.",0,,1690843531
SYR43237,2018-07-28,2018,1,Strategic developments,Strategic developments,Change to group/activity,QSS: Youth of Sunna Forces,Former Opposition Rebels (Syria); Military Forces of Syria (2000-),Rebel group,,,,Rebel group only,,760,Middle East,Syria,Dara,Dara,Dara,Dar'a,32.6241,36.1049,3,SOHR,Other,"Change to armed group: Several opposition factions in Dar'a province who had accepted the reconciliation agreement with the regime, including QSS, joined the fight against Khalid ibn al Walid Army alongside the Military Forces of Syria.",0,,1720478328
SYR117361,2023-09-07,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,,,,External/Other forces only,,760,Middle East,Syria,Aleppo,Azaz,Mare,Sad Al-Shahba,36.4137,37.2854,1,SOHR,Other,"On 7 September 2023, a Turkish drone conducted an airstrike on Sad Al-Shahba in Aleppo countryside, causing only material damage. There were no casualties.",0,,1720479002
LBN27493,2024-10-22,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,422,Middle East,Lebanon,South,Tyr,,Ain Baal,33.2331,35.2697,1,National News Agency Lebanon,National,"On 22 October 2024, Israeli warplanes carried out an airstrike in Ain Baal (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties unknown.",0,,1730180183
YEM87330,2024-05-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Yemen),Government of Yemen (2017-) Houthi,Protesters,,,,Protesters only,,887,Middle East,Yemen,Dhamar,Jabal Ash Sharq,,Al Jumah,14.7378,43.9649,2,Yemen Data Project; Yemen News Agency (SABA) - Houthi,Local partner-National,"On 3 May 2024, protesters held a large Houthi-sponsored demonstration in Jabal Ash Sharq district (coded to Al Jumah) (Dhamar) in solidarity with the Palestinian people and to support the implementation of the Houthi fourth escalation phase targeting Israel, US, and British ships and in solidarity with the position of the students and academics of US and European universities in supporting the Palestinian people, and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,crowd size=large,1715049823
IRQ53860,2020-11-25,2020,1,Political violence,Battles,Armed clash,Islamic State in Iraq and the Levant (ISIL),,Rebel group,Military Forces of Iraq (2020-2022),,State forces,State forces-Rebel group,,368,Middle East,Iraq,Baghdad,Al Kadhmiyah,Al Tarmiya,At Tarmiyah,33.6643,44.3737,2,Al Naba,International,"On 25 November 2020, IS militants ambushed a military convoy in Al Hawrah area near At Tarmiyah, town, Baghdad, and attacked it with firearms and hand grenades. IS claimed to have killed one person and injured another.",1,,1730156860
BHR3415,2016-07-22,2016,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Manama - Juffair,26.2127,50.6042,1,14 February Revolution Youth Coalition,Other,"On 22 July 2016, as part of an ongoing campaign of civil disobedience and to express their solidarity with Ayatollah Sheikh Isa Qassim, 14 Feb Youth Coalition rioters in Manama's Juffair neighbourhood blocked a street with burning tyres without staging a demonstration.",0,,1653500075
ISR41410,2024-08-19,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Hezbollah,,Political militia,,,,Political militia only,,376,Middle East,Israel,HaZafon,Akko,Elon,Zarit,33.0996,35.2889,2,Haaretz; Ma'ariv; Walla!News; Ynet,National,"On 19 August 2024, Hezbollah forces in Lebanon fired about ten rockets toward Zarit (Akko, HaZafon). The rockets fell in open areas near Zarit, with some sparking fires. No casualties occurred.",0,,1726526034
ISR13116,2022-07-17,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Israel),Government of Israel (2021-2022),Protesters,,,,Protesters only,,376,Middle East,Israel,Jerusalem,Jerusalem,Judean Mountains,Jerusalem,31.769,35.2163,1,Kol Hair,Subnational,"On 17 July 2022, dozens of Israeli protesters, Kiryat Hayovel residents joined by community administration members and supported by the deputy mayor, protested in front of the Jerusalem municipality building in Jerusalem, Judean Mountains demanding the mayor to fully expropriate the land belonging to a housing company in Hayovel valley.",0,crowd size=dozens,1722903297
SYR69963,2019-11-01,2019,2,Political violence,Battles,Armed clash,Unidentified Armed Group (Syria),,Political militia,Military Forces of Syria (2000-) 5th Assault Corps,Former Opposition Rebels (Syria),State forces,State forces-Political militia,,760,Middle East,Syria,Dara,Izra,Hrak,Hrak,32.7507,36.304,1,SHAAM; SOHR,Other-National,"Around 1 November 2019 (as reported), unidentified gunmen assassinated a member of the regime's 5th Assault Corps in Hrak in Dar'a. The victim was an opposition member who had accepted the reconciliation agreement with the regime in Dar'a. He succumbed to his wounds on 03/11/2021.",1,,1720478549
PSE36536,2023-09-30,2023,1,Political violence,Riots,Mob violence,Rioters (Palestine),,Rioters,Military Forces of Israel (2022-),,External/Other forces,Rioters-External/Other forces,,275,Middle East,Palestine,West Bank,Ramallah and Al Bireh,,Al Bireh,31.9053,35.215,1,Arab 48; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 30 September 2023, Palestinian rioters clashed with Israeli military forces positioned at the northern entrance of Al Bireh / Bayt El settlement (Ramallah and Al Bireh, West Bank). Soldiers fired rubber bullets, stun grenades, and tear gas canisters. As a result, a rioter was injured in the head and dozens of Palestinians suffered from tear gas inhalation.",0,crowd size=no report,1716328143
YEM40150,2015-12-25,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,External/Other forces,,,,External/Other forces only,,887,Middle East,Yemen,Al Jawf,Bart Al Anan,,Al Marashi,16.8678,44.3125,1,Yemen Data Project,Local partner-National,Coalition airstrikes hit unknown in Bart Al Anan,0,,1576530877
SYR111220,2023-03-06,2023,1,Political violence,Violence against civilians,Abduction/forced disappearance,Military Forces of Syria (2000-) Military Intelligence,,State forces,Civilians (Syria),,Civilians,State forces-Civilians,Civilian targeting,760,Middle East,Syria,Rural Damascus,Rural Damascus,Kafr Batna,Ein Terma,33.5134,36.35,1,SOHR,Other,"On 6 March 2023, the regime's Military Intelligence detained four young men in Ein Terma town in rural Damascus for conscription.",0,,1720478921
IRN19745,2022-09-14,2022,1,Political violence,Violence against civilians,Attack,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,State forces,Civilians (Iran),Sunni Muslim Group (Iran); Baloch Ethnic Group (Iran),Civilians,State forces-Civilians,Civilian targeting,364,Middle East,Iran,Sistan and Baluchestan,Zahedan,Central,Zahedan,29.4963,60.8629,1,Baloch Campaign,Other,"On 14 September 2022, IRGC plainclothes shot a Balochi Sunni cleric in his home in Zahedan city (Sistan and Baluchestan) in an alleged assassination attempt. The imam however survived.",0,,1663623808
SYR45705,2018-08-27,2018,1,Political violence,Battles,Armed clash,Military Forces of Syria (2000-),,State forces,Unidentified Armed Group (Syria),,Political militia,State forces-Political militia,,760,Middle East,Syria,Hama,Muhradah,Kafr Zeita,Al-Latamna,35.3213,36.6204,1,Liveuamap; SOHR,Local partner-New media,Regime forces exchanged shelling and targeting with an unidentified armed group in al-Latamna town with no injuries or fatalities reported.,0,,1720478325
YEM36121,2015-07-06,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,External/Other forces,Civilians (Yemen),,Civilians,External/Other forces-Civilians,Civilian targeting,887,Middle East,Yemen,Sadah,Sahar,,Wadi Alaf,16.8699,43.6822,1,Khabar News Agency (Yemen); Yemen Data Project,Local partner-National,"Coalition airstrikes reportedly targeted Wadi Alaf area of Sihar district, injuring several people.",0,,1576530891
SYR9746,2017-07-25,2017,1,Political violence,Violence against civilians,Attack,HTS: Hayat Tahrir al Sham,,Rebel group,Civilians (Syria),,Civilians,Rebel group-Civilians,Civilian targeting,760,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,1,SOHR,Other,"Hayat Tahrir al-Sham executed two civilians in Idlib city, accusing them of 'being involved in explosions in Idlib'.",2,,1720478143
YEM45553,2019-12-18,2019,1,Political violence,Battles,Armed clash,Military Forces of Yemen (2012-2022) Hadi,Southern Resistance,State forces,Military Forces of Yemen (2017-) Houthi,,State forces,State forces-State forces,,887,Middle East,Yemen,Ad Dali,Qaatabah,,Habil al Ubaydi,13.8865,44.62,1,Al Sahwah; Yemen Data Project,Local partner-National,"On 18 December 2019, clashes were reported between pro-Hadi forces and Southern Resistance fighters on one side and pro-Houthi forces on the other in Bab Ghalqa, Al-Fajir, northwest of Al-Fajir, Battar, Habil Al-Ubaydi and Hajar (Qa'tabah and Al-Husha districts, Al-Dali governorate), killing and injuring 'dozens' of fighters. Unclear reported fatalities coded as half (6) and spread across six locations.",1,,1690843398
IRQ46302,2023-05-20,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Gire Cudi,37.1459,43.5907,2,ANF News,International,"On 20 May 2023, Turkish army warplanes conducted airstrikes against PKK militants in Gire Cudi area of Al Amadiya district, Duhok, in conjunction with the shelling carried out by Turkish military. Casualties unknown.",0,,1722291492
PSE35388,2023-07-30,2023,1,Political violence,Riots,Mob violence,Rioters (Palestine),,Rioters,Military Forces of Israel (2022-),,External/Other forces,Rioters-External/Other forces,,275,Middle East,Palestine,West Bank,Qalqilya,,Qalqilyah,32.1897,34.9706,1,PLO Negotiations Affairs Department,Other,"On 30 July 2023, Palestinian rioters clashed with Israeli military forces who raided Khallet Nofal area in Qalqilyah city (Qalqilya, West Bank). Soldiers fired live and rubber bullets, stun grenades and tear gas at rioters. A Palestinian was injured.",0,crowd size=no report,1691431744
SYR6201,2017-04-25,2017,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-),Military Forces of Russia (2000-); Military Forces of Syria (2000-) Syrian Arab Air Defense Force,State forces,Civilians (Syria),,Civilians,State forces-Civilians,Civilian targeting,760,Middle East,Syria,Hama,Hama,Suran,Lahaya,35.3346,36.683,1,SHAAM; SOHR,Other-National,"Regime forces shelled, while Regime and Russia warplanes raided Lahaya in the northern countryside of Hama. No reports on casualties",0,,1720478050
BHR4139,2016-11-28,2016,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),Shiite Muslim Group (Bahrain),Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Sanabis,26.2259,50.5452,1,Al Wafa,Other,"On 28 November 2016, to express support for leading Shiite cleric Ayatollah Sheikh Isa Qasim and demand the overthrow of the al-Khalifa regime, a Shiite crowd took to the streets in Aali.",0,,1698706756
